variant,seed,acc_train,acc_test,t_repr_s,t_fit_s,t_eval_s,t_total_s,dim,wl_t,wl_kmax,dw_p,dw_R,dw_t,dw_kmax,mlp_p,mlp_R,mlp_t,mlp_kmax,mlp_layers,mlp_hidden,mlp_d,mlp_act,p,n,variant_dir
WL,20250926,0.6392857142857142,0.5972222222222222,0.031203269958496,0.0025000572204589,0.0007009506225585,0.0353748798370361,8,3,8,0.1,50,3,20,0.1,100,3,8,5,20,32,relu,,8,p0.1_R100_L5_H20_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0307362079620361,0.0023770332336425,0.0006959438323974,0.0347261428833007,8,3,8,0.1,50,3,20,0.1,100,3,8,5,20,32,relu,,8,p0.1_R100_L5_H20_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.030729055404663,0.0024898052215576,0.0006852149963378,0.034869909286499,8,3,8,0.1,50,3,20,0.1,100,3,8,5,20,32,relu,,8,p0.1_R100_L5_H20_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0320801734924316,0.004267930984497,0.0007212162017822,0.0383720397949218,8,3,8,0.1,50,3,20,0.1,100,3,8,5,20,64,relu,,8,p0.1_R100_L5_H20_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0309290885925292,0.0025148391723632,0.0006921291351318,0.0350961685180664,8,3,8,0.1,50,3,20,0.1,100,3,8,5,20,64,relu,,8,p0.1_R100_L5_H20_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.031092882156372,0.0027141571044921,0.0006918907165527,0.0354812145233154,8,3,8,0.1,50,3,20,0.1,100,3,8,5,20,64,relu,,8,p0.1_R100_L5_H20_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.031045913696289,0.0024559497833251,0.0006871223449707,0.0350840091705322,8,3,8,0.1,50,3,20,0.1,100,3,8,5,20,64,relu,,8,p0.1_R100_L5_H20_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0320949554443359,0.0042560100555419,0.0007507801055908,0.0383999347686767,8,3,8,0.1,50,3,20,0.1,100,3,8,5,64,32,relu,,8,p0.1_R100_L5_H64_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0312058925628662,0.0024821758270263,0.0006909370422363,0.0353519916534423,8,3,8,0.1,50,3,20,0.1,100,3,8,5,64,32,relu,,8,p0.1_R100_L5_H64_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0313208103179931,0.002532958984375,0.0007030963897705,0.0354659557342529,8,3,8,0.1,50,3,20,0.1,100,3,8,5,64,32,relu,,8,p0.1_R100_L5_H64_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.036564826965332,0.0053799152374267,0.0008203983306884,0.0443298816680908,8,3,8,0.1,50,3,20,0.1,100,3,8,5,64,32,relu,,8,p0.1_R100_L5_H64_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0338821411132812,0.0049250125885009,0.0007271766662597,0.0407979488372802,8,3,8,0.1,50,3,20,0.1,100,3,8,5,64,64,relu,,8,p0.1_R100_L5_H64_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0312640666961669,0.00266695022583,0.0007178783416748,0.0356197357177734,8,3,8,0.1,50,3,20,0.1,100,3,8,5,64,64,relu,,8,p0.1_R100_L5_H64_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0311160087585449,0.0024011135101318,0.000687837600708,0.0351371765136718,8,3,8,0.1,50,3,20,0.1,100,3,8,5,64,64,relu,,8,p0.1_R100_L5_H64_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0310471057891845,0.0025439262390136,0.0007040500640869,0.0351948738098144,8,3,8,0.1,50,3,20,0.1,100,3,8,5,64,64,relu,,8,p0.1_R100_L5_H64_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0336687564849853,0.0047411918640136,0.0007650852203369,0.040565013885498,8,3,8,0.1,50,3,20,0.1,50,3,8,10,128,32,relu,,8,p0.1_R50_L10_H128_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0314750671386718,0.0026390552520751,0.0007269382476806,0.0359969139099121,8,3,8,0.1,50,3,20,0.1,50,3,8,10,128,32,relu,,8,p0.1_R50_L10_H128_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0312457084655761,0.0023829936981201,0.0006999969482421,0.0352580547332763,8,3,8,0.1,50,3,20,0.1,50,3,8,10,128,32,relu,,8,p0.1_R50_L10_H128_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0314512252807617,0.0025801658630371,0.0007050037384033,0.0356791019439697,8,3,8,0.1,50,3,20,0.1,50,3,8,10,128,32,relu,,8,p0.1_R50_L10_H128_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0327010154724121,0.0042009353637695,0.0007150173187255,0.0389609336853027,8,3,8,0.1,50,3,20,0.1,50,3,8,10,128,64,relu,,8,p0.1_R50_L10_H128_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0311460494995117,0.0026061534881591,0.0007166862487792,0.0354518890380859,8,3,8,0.1,50,3,20,0.1,50,3,8,10,128,64,relu,,8,p0.1_R50_L10_H128_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0310087203979492,0.0025362968444824,0.000701904296875,0.0351719856262207,8,3,8,0.1,50,3,20,0.1,50,3,8,10,128,64,relu,,8,p0.1_R50_L10_H128_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0309009552001953,0.0025129318237304,0.0006961822509765,0.0350379943847656,8,3,8,0.1,50,3,20,0.1,50,3,8,10,128,64,relu,,8,p0.1_R50_L10_H128_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0345621109008789,0.0051791667938232,0.0008888244628906,0.0419728755950927,8,3,8,0.1,50,3,20,0.1,50,3,8,10,20,32,relu,,8,p0.1_R50_L10_H20_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0311229228973388,0.0026829242706298,0.0007171630859375,0.0356040000915527,8,3,8,0.1,50,3,20,0.1,50,3,8,10,20,32,relu,,8,p0.1_R50_L10_H20_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0309967994689941,0.0024318695068359,0.0007021427154541,0.0350501537322998,8,3,8,0.1,50,3,20,0.1,50,3,8,10,20,32,relu,,8,p0.1_R50_L10_H20_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0307278633117675,0.0024871826171875,0.0007059574127197,0.0348861217498779,8,3,8,0.1,50,3,20,0.1,50,3,8,10,20,32,relu,,8,p0.1_R50_L10_H20_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.032909870147705,0.0049071311950683,0.0009260177612304,0.0400829315185546,8,3,8,0.1,50,3,20,0.1,50,3,8,10,20,64,relu,,8,p0.1_R50_L10_H20_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0307321548461914,0.0025367736816406,0.0007159709930419,0.0349681377410888,8,3,8,0.1,50,3,20,0.1,50,3,8,10,20,64,relu,,8,p0.1_R50_L10_H20_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0316448211669921,0.0026156902313232,0.0007081031799316,0.0359148979187011,8,3,8,0.1,50,3,20,0.1,50,3,8,10,20,64,relu,,8,p0.1_R50_L10_H20_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.030797004699707,0.0031261444091796,0.0007178783416748,0.0356731414794921,8,3,8,0.1,50,3,20,0.1,50,3,8,10,20,64,relu,,8,p0.1_R50_L10_H20_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0343899726867675,0.004425048828125,0.0007448196411132,0.0410020351409912,8,3,8,0.1,50,3,20,0.1,50,3,8,10,64,32,relu,,8,p0.1_R50_L10_H64_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0341677665710449,0.0030970573425292,0.0008482933044433,0.0391218662261962,8,3,8,0.1,50,3,20,0.1,50,3,8,10,64,32,relu,,8,p0.1_R50_L10_H64_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0323660373687744,0.0027809143066406,0.000864028930664,0.0369219779968261,8,3,8,0.1,50,3,20,0.1,50,3,8,10,64,32,relu,,8,p0.1_R50_L10_H64_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0308389663696289,0.0024960041046142,0.0007350444793701,0.0349717140197753,8,3,8,0.1,50,3,20,0.1,50,3,8,10,64,32,relu,,8,p0.1_R50_L10_H64_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0338387489318847,0.00455904006958,0.0007979869842529,0.0404930114746093,8,3,8,0.1,50,3,20,0.1,50,3,8,10,64,64,relu,,8,p0.1_R50_L10_H64_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0313990116119384,0.0026791095733642,0.0007150173187255,0.0358729362487793,8,3,8,0.1,50,3,20,0.1,50,3,8,10,64,64,relu,,8,p0.1_R50_L10_H64_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0309817790985107,0.0025079250335693,0.0007030963897705,0.0351219177246093,8,3,8,0.1,50,3,20,0.1,50,3,8,10,64,64,relu,,8,p0.1_R50_L10_H64_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0307762622833251,0.0025861263275146,0.0006966590881347,0.0349619388580322,8,3,8,0.1,50,3,20,0.1,50,3,8,10,64,64,relu,,8,p0.1_R50_L10_H64_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0341048240661621,0.0049960613250732,0.0008027553558349,0.0413498878479003,8,3,8,0.1,50,3,20,0.1,50,3,8,2,128,32,relu,,8,p0.1_R50_L2_H128_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0313498973846435,0.0026772022247314,0.0007147789001464,0.0357098579406738,8,3,8,0.1,50,3,20,0.1,50,3,8,2,128,32,relu,,8,p0.1_R50_L2_H128_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0316779613494873,0.002659797668457,0.000727891921997,0.0359930992126464,8,3,8,0.1,50,3,20,0.1,50,3,8,2,128,32,relu,,8,p0.1_R50_L2_H128_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0313680171966552,0.0027470588684082,0.0007328987121582,0.0357592105865478,8,3,8,0.1,50,3,20,0.1,50,3,8,2,128,32,relu,,8,p0.1_R50_L2_H128_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0341899394989013,0.0050187110900878,0.0008070468902587,0.0414152145385742,8,3,8,0.1,50,3,20,0.1,50,3,8,2,128,64,relu,,8,p0.1_R50_L2_H128_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0316917896270751,0.0026311874389648,0.0007007122039794,0.0360162258148193,8,3,8,0.1,50,3,20,0.1,50,3,8,2,128,64,relu,,8,p0.1_R50_L2_H128_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0309760570526123,0.0025551319122314,0.0007069110870361,0.0352070331573486,8,3,8,0.1,50,3,20,0.1,50,3,8,2,128,64,relu,,8,p0.1_R50_L2_H128_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0326871871948242,0.00313401222229,0.000864028930664,0.0376250743865966,8,3,8,0.1,50,3,20,0.1,50,3,8,2,128,64,relu,,8,p0.1_R50_L2_H128_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0350890159606933,0.0046577453613281,0.0008020401000976,0.0419051647186279,8,3,8,0.1,50,3,20,0.1,50,3,8,2,20,32,relu,,8,p0.1_R50_L2_H20_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0315558910369873,0.0029561519622802,0.0007879734039306,0.0363190174102783,8,3,8,0.1,50,3,20,0.1,50,3,8,2,20,32,relu,,8,p0.1_R50_L2_H20_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0324819087982177,0.0027482509613037,0.0007872581481933,0.0370211601257324,8,3,8,0.1,50,3,20,0.1,50,3,8,2,20,32,relu,,8,p0.1_R50_L2_H20_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0318710803985595,0.0026149749755859,0.0007078647613525,0.0361018180847168,8,3,8,0.1,50,3,20,0.1,50,3,8,2,20,32,relu,,8,p0.1_R50_L2_H20_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0333881378173828,0.004626989364624,0.0008118152618408,0.0402390956878662,8,3,8,0.1,50,3,20,0.1,50,3,8,2,20,64,relu,,8,p0.1_R50_L2_H20_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0313746929168701,0.0026402473449707,0.000701904296875,0.0356879234313964,8,3,8,0.1,50,3,20,0.1,50,3,8,2,20,64,relu,,8,p0.1_R50_L2_H20_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0316038131713867,0.0025780200958251,0.0007131099700927,0.0358130931854248,8,3,8,0.1,50,3,20,0.1,50,3,8,2,20,64,relu,,8,p0.1_R50_L2_H20_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0318892002105712,0.0026087760925292,0.0007009506225585,0.0361547470092773,8,3,8,0.1,50,3,20,0.1,50,3,8,2,20,64,relu,,8,p0.1_R50_L2_H20_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.033423900604248,0.0044131278991699,0.0007338523864746,0.0398738384246826,8,3,8,0.1,50,3,20,0.1,50,3,8,2,64,32,relu,,8,p0.1_R50_L2_H64_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0333020687103271,0.0027990341186523,0.0007760524749755,0.0378699302673339,8,3,8,0.1,50,3,20,0.1,50,3,8,2,64,32,relu,,8,p0.1_R50_L2_H64_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0312070846557617,0.002540111541748,0.0007450580596923,0.0354459285736084,8,3,8,0.1,50,3,20,0.1,50,3,8,2,64,32,relu,,8,p0.1_R50_L2_H64_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0317988395690918,0.0027439594268798,0.0007121562957763,0.0361599922180175,8,3,8,0.1,50,3,20,0.1,50,3,8,2,64,32,relu,,8,p0.1_R50_L2_H64_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0344777107238769,0.0048811435699462,0.0008208751678466,0.0416271686553955,8,3,8,0.1,50,3,20,0.1,50,3,8,2,64,64,relu,,8,p0.1_R50_L2_H64_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0322251319885253,0.0026881694793701,0.0010349750518798,0.0369191169738769,8,3,8,0.1,50,3,20,0.1,50,3,8,2,64,64,relu,,8,p0.1_R50_L2_H64_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.031898021697998,0.0026192665100097,0.0007181167602539,0.0361387729644775,8,3,8,0.1,50,3,20,0.1,50,3,8,2,64,64,relu,,8,p0.1_R50_L2_H64_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0315659046173095,0.0031399726867675,0.0007202625274658,0.0364360809326171,8,3,8,0.1,50,3,20,0.1,50,3,8,2,64,64,relu,,8,p0.1_R50_L2_H64_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.035531997680664,0.004479169845581,0.0007319450378417,0.0422320365905761,8,3,8,0.1,50,3,20,0.1,50,3,8,3,128,32,relu,,8,p0.1_R50_L3_H128_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0322339534759521,0.0025141239166259,0.0007030963897705,0.0364341735839843,8,3,8,0.1,50,3,20,0.1,50,3,8,3,128,32,relu,,8,p0.1_R50_L3_H128_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.032344102859497,0.0025699138641357,0.0007200241088867,0.0365610122680664,8,3,8,0.1,50,3,20,0.1,50,3,8,3,128,32,relu,,8,p0.1_R50_L3_H128_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0323190689086914,0.002471923828125,0.0006930828094482,0.0364279747009277,8,3,8,0.1,50,3,20,0.1,50,3,8,3,128,32,relu,,8,p0.1_R50_L3_H128_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.033905029296875,0.0045421123504638,0.0007476806640625,0.0405969619750976,8,3,8,0.1,50,3,20,0.1,50,3,8,3,128,64,relu,,8,p0.1_R50_L3_H128_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.031611680984497,0.0026690959930419,0.0007159709930419,0.03599214553833,8,3,8,0.1,50,3,20,0.1,50,3,8,3,128,64,relu,,8,p0.1_R50_L3_H128_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0311119556427001,0.0024290084838867,0.0006971359252929,0.035175085067749,8,3,8,0.1,50,3,20,0.1,50,3,8,3,128,64,relu,,8,p0.1_R50_L3_H128_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0311269760131835,0.0025558471679687,0.0006937980651855,0.0353050231933593,8,3,8,0.1,50,3,20,0.1,50,3,8,3,128,64,relu,,8,p0.1_R50_L3_H128_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0345852375030517,0.00543212890625,0.0008888244628906,0.0421929359436035,8,3,8,0.1,50,3,20,0.1,50,3,8,3,20,32,relu,,8,p0.1_R50_L3_H20_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.032038927078247,0.0026490688323974,0.0007071495056152,0.036417007446289,8,3,8,0.1,50,3,20,0.1,50,3,8,3,20,32,relu,,8,p0.1_R50_L3_H20_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0330691337585449,0.002918004989624,0.0007910728454589,0.0377109050750732,8,3,8,0.1,50,3,20,0.1,50,3,8,3,20,32,relu,,8,p0.1_R50_L3_H20_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0322961807250976,0.0030241012573242,0.0008120536804199,0.0372200012207031,8,3,8,0.1,50,3,20,0.1,50,3,8,3,20,32,relu,,8,p0.1_R50_L3_H20_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0347061157226562,0.0043280124664306,0.0007188320159912,0.0411419868469238,8,3,8,0.1,50,3,20,0.1,50,3,8,3,20,64,relu,,8,p0.1_R50_L3_H20_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0326259136199951,0.0030231475830078,0.000800609588623,0.0375208854675293,8,3,8,0.1,50,3,20,0.1,50,3,8,3,20,64,relu,,8,p0.1_R50_L3_H20_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0318758487701416,0.0028450489044189,0.0008106231689453,0.0365488529205322,8,3,8,0.1,50,3,20,0.1,50,3,8,3,20,64,relu,,8,p0.1_R50_L3_H20_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0322859287261962,0.0028998851776123,0.0007638931274414,0.0369658470153808,8,3,8,0.1,50,3,20,0.1,50,3,8,3,20,64,relu,,8,p0.1_R50_L3_H20_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0345461368560791,0.0050981044769287,0.0008320808410644,0.0418357849121093,8,3,8,0.1,50,3,20,0.1,50,3,8,3,64,32,relu,,8,p0.1_R50_L3_H64_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0310578346252441,0.0024421215057373,0.0006868839263916,0.035146951675415,8,3,8,0.1,50,3,20,0.1,50,3,8,3,64,32,relu,,8,p0.1_R50_L3_H64_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0312261581420898,0.0024960041046142,0.0007050037384033,0.0353379249572753,8,3,8,0.1,50,3,20,0.1,50,3,8,3,64,32,relu,,8,p0.1_R50_L3_H64_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0311899185180664,0.0024569034576416,0.0006861686706542,0.0352480411529541,8,3,8,0.1,50,3,20,0.1,50,3,8,3,64,32,relu,,8,p0.1_R50_L3_H64_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0333731174468994,0.0043158531188964,0.0007469654083251,0.0398170948028564,8,3,8,0.1,50,3,20,0.1,50,3,8,3,64,64,relu,,8,p0.1_R50_L3_H64_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0314710140228271,0.0026149749755859,0.0007150173187255,0.0357897281646728,8,3,8,0.1,50,3,20,0.1,50,3,8,3,64,64,relu,,8,p0.1_R50_L3_H64_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.030956745147705,0.0023920536041259,0.0006818771362304,0.0349268913269043,8,3,8,0.1,50,3,20,0.1,50,3,8,3,64,64,relu,,8,p0.1_R50_L3_H64_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0307357311248779,0.0024361610412597,0.0006909370422363,0.0347561836242675,8,3,8,0.1,50,3,20,0.1,50,3,8,3,64,64,relu,,8,p0.1_R50_L3_H64_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0338561534881591,0.0048887729644775,0.0008680820465087,0.0409960746765136,8,3,8,0.1,50,3,20,0.1,50,3,8,5,128,32,relu,,8,p0.1_R50_L5_H128_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0315442085266113,0.0027840137481689,0.0007307529449462,0.0360970497131347,8,3,8,0.1,50,3,20,0.1,50,3,8,5,128,32,relu,,8,p0.1_R50_L5_H128_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0322842597961425,0.0027461051940917,0.0007271766662597,0.0367989540100097,8,3,8,0.1,50,3,20,0.1,50,3,8,5,128,32,relu,,8,p0.1_R50_L5_H128_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0317020416259765,0.002742052078247,0.000727891921997,0.0361497402191162,8,3,8,0.1,50,3,20,0.1,50,3,8,5,128,32,relu,,8,p0.1_R50_L5_H128_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0332312583923339,0.0056679248809814,0.0008809566497802,0.0411572456359863,8,3,8,0.1,50,3,20,0.1,50,3,8,5,128,64,relu,,8,p0.1_R50_L5_H128_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0306711196899414,0.0025007724761962,0.0006930828094482,0.0348298549652099,8,3,8,0.1,50,3,20,0.1,50,3,8,5,128,64,relu,,8,p0.1_R50_L5_H128_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0309669971466064,0.0025560855865478,0.0007119178771972,0.0351648330688476,8,3,8,0.1,50,3,20,0.1,50,3,8,5,128,64,relu,,8,p0.1_R50_L5_H128_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0315401554107666,0.0026969909667968,0.0007071495056152,0.0359318256378173,8,3,8,0.1,50,3,20,0.1,50,3,8,5,128,64,relu,,8,p0.1_R50_L5_H128_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0324950218200683,0.0049099922180175,0.0007522106170654,0.0395832061767578,8,3,8,0.1,50,3,20,0.1,50,3,8,5,20,32,relu,,8,p0.1_R50_L5_H20_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.030886173248291,0.0024800300598144,0.0007011890411376,0.0350458621978759,8,3,8,0.1,50,3,20,0.1,50,3,8,5,20,32,relu,,8,p0.1_R50_L5_H20_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0309481620788574,0.0025248527526855,0.0007030963897705,0.035093069076538,8,3,8,0.1,50,3,20,0.1,50,3,8,5,20,32,relu,,8,p0.1_R50_L5_H20_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0309231281280517,0.0025761127471923,0.0007169246673583,0.0351309776306152,8,3,8,0.1,50,3,20,0.1,50,3,8,5,20,32,relu,,8,p0.1_R50_L5_H20_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0351290702819824,0.0044558048248291,0.0007469654083251,0.0416822433471679,8,3,8,0.1,50,3,20,0.1,50,3,8,5,20,64,relu,,8,p0.1_R50_L5_H20_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0319440364837646,0.0024921894073486,0.0007088184356689,0.0360908508300781,8,3,8,0.1,50,3,20,0.1,50,3,8,5,20,64,relu,,8,p0.1_R50_L5_H20_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0321009159088134,0.0026659965515136,0.00071382522583,0.036423921585083,8,3,8,0.1,50,3,20,0.1,50,3,8,5,20,64,relu,,8,p0.1_R50_L5_H20_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0320410728454589,0.0025050640106201,0.0007038116455078,0.0361421108245849,8,3,8,0.1,50,3,20,0.1,50,3,8,5,20,64,relu,,8,p0.1_R50_L5_H20_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0363829135894775,0.0045437812805175,0.000737190246582,0.042975902557373,8,3,8,0.1,50,3,20,0.1,50,3,8,5,64,32,relu,,8,p0.1_R50_L5_H64_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.031602144241333,0.0024890899658203,0.0006971359252929,0.0357551574707031,8,3,8,0.1,50,3,20,0.1,50,3,8,5,64,32,relu,,8,p0.1_R50_L5_H64_D32_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.0317192077636718,0.0025262832641601,0.0007128715515136,0.0358848571777343,8,3,8,0.1,50,3,20,0.1,50,3,8,5,64,32,relu,,8,p0.1_R50_L5_H64_D32_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0314321517944335,0.0025417804718017,0.0007081031799316,0.0355780124664306,8,3,8,0.1,50,3,20,0.1,50,3,8,5,64,32,relu,,8,p0.1_R50_L5_H64_D32_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0329158306121826,0.0045390129089355,0.0007550716400146,0.0395619869232177,8,3,8,0.1,50,3,20,0.1,50,3,8,5,64,64,relu,,8,p0.1_R50_L5_H64_D64_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0306062698364257,0.0025608539581298,0.000709056854248,0.0348711013793945,8,3,8,0.1,50,3,20,0.1,50,3,8,5,64,64,relu,,8,p0.1_R50_L5_H64_D64_relu
WL,20250927,0.6571428571428571,0.5638888888888889,0.030613899230957,0.0024046897888183,0.0006911754608154,0.0346560478210449,8,3,8,0.1,50,3,20,0.1,50,3,8,5,64,64,relu,,8,p0.1_R50_L5_H64_D64_relu
WL,20250928,0.6273809523809524,0.6055555555555555,0.0307462215423584,0.002455711364746,0.0006871223449707,0.0347828865051269,8,3,8,0.1,50,3,20,0.1,50,3,8,5,64,64,relu,,8,p0.1_R50_L5_H64_D64_relu
WL,20250925,0.6095238095238096,0.6722222222222223,0.0330240726470947,0.0043680667877197,0.0007617473602294,0.039515733718872,8,3,8,0.1,50,3,20,0.2,100,3,8,10,128,32,relu,,8,p0.2_R100_L10_H128_D32_relu
WL,20250926,0.6392857142857142,0.5972222222222222,0.0308117866516113,0.0025088787078857,0.0006940364837646,0.0349872112274169,8,3,8,0.1,50,3,20,0.2,100,3,8,10,128,32,relu,,8,p0.2_R100_L10_H128_D32_relu
